500 ,Ready to move,1 - 2 years old,"4,430 ",22.15 L,"Naigaon East, Mumbai",1 BHK Apartment in Unicorn Arena 
540 ,Ready to move,1 - 2 years old,"4,907 ",26.5 L,"Naigaon East, Mumbai",1 BHK Apartment in JSB Nakshatra Greens
790 ,Ready to move,2 - 3 years old,"4,303 ",34 L,"Naigaon East, Mumbai",2 BHK Apartment in Sai Swapn Bhamini Sankul
540 ,Ready to move,0 - 1 year old,"4,814 ",26 L,"Naigaon East, Mumbai",1 BHK Apartment in JSB Nakshatra Greens 6A 6B 6C And 6E
590 ,Ready to move,3 - 4 years old,"4,406 ",26 L,"Naigaon East, Mumbai",1 BHK Apartment
 , ,, ,  ,,
850 ,Under Construction,Possession by Sep 2022,"4,470 ",38 L,"Vasai, Mumbai",1 BHK Apartment in JSB Nakshatra Pride II
540 ,Ready to move,3 - 4 years old,"4,814 ",26 L,"Naigaon East, Mumbai",1 BHK Apartment
540 ,Ready to move,0 - 1 year old,"4,907 ",26.5 L,"Naigaon East, Mumbai",1 BHK Apartment in JSB Nakshatra Greens 6A 6B 6C And 6E
500 ,Ready to move,1 - 2 years old,"4,500 ",22.5 L,"Naigaon East, Mumbai",1 BHK Apartment in Unicorn Arena 
540 ,Ready to move,0 - 1 year old,"4,907 ",26.5 L,"Naigaon East, Mumbai",1 BHK Apartment in JSB Nakshatra Greens 6A 6B 6C And 6E
500 ,Ready to move,1 - 2 years old,"4,500 ",22.5 L,"Naigaon East, Mumbai",1 BHK Apartment in Unicorn Arena 
565 ,Ready to move,2 - 3 years old,"4,690 ",26.5 L,"Naigaon East, Mumbai",1 BHK Apartment in Ritu Gardenia
500 ,Ready to move,1 - 2 years old,"4,600 ",23 L,"Naigaon East, Mumbai",1 BHK Apartment in Unicorn Arena 
500 ,Ready to move,1 - 2 years old,"4,600 ",23 L,"Naigaon East, Mumbai",1 BHK Apartment in Unicorn Arena 
540 ,Ready to move,0 - 1 year old,"4,814 ",26 L,"Naigaon East, Mumbai",1 BHK Apartment in JSB Nakshatra Greens 6A 6B 6C And 6E
500 ,Ready to move,1 - 2 years old,"4,500 ",22.5 L,"Naigaon East, Mumbai",1 BHK Apartment in Unicorn Arena 
535 ,Ready to move,5 - 6 years old,"4,485 ",24 L,"Naigaon East, Mumbai",1 BHK Apartment in Reliable Garden
565 ,Ready to move,2 - 3 years old,"4,867 ",27.5 L,"Naigaon East, Mumbai",1 BHK Apartment in Ritu Gardenia
760 ,Ready to move,2 Bathrooms,"23,026 ",1.75 Cr,"Borivali West, Mumbai",2 BHK Apartment
1200 ,Ready to move,3 Bathrooms,"27,083 ",3.25 Cr,"Santacruz East, Mumbai",3 BHK Apartment
980 ,Ready to move,2 - 3 years old,"5,816 ",57 L,"Dombivali, Mumbai",2 BHK Apartment in Lodha Palava Lakeshore Greens
717 ,Ready to move,2 - 3 years old,"6,276 ",45 L,"Dombivali, Mumbai",2 BHK Apartment in Lodha Palava Lakeshore Greens
624 ,Ready to move,2 - 3 years old,"5,448 ",34 L,"Dombivali, Mumbai",1 BHK Apartment in Lodha Palava Lakeshore Greens
900 ,Ready to move,2 - 3 years old,"6,444 ",58 L,"Dombivali, Mumbai",2 BHK Apartment in Lodha Casa Rio Gold
585 ,Ready to move,2 Bathrooms,"17,094 ",1 Cr,"Borivali West, Mumbai",1 BHK Apartment
 , ,, ,  ,,
980 ,Under Construction,2 Bathrooms,"5,115 ",50.13 L,"Virar, Mumbai",2 BHK Apartment in Shubh Shwet Kini Tower
580 ,Under Construction,2 Bathrooms,"5,198 ",30.15 L,"Virar, Mumbai",1 BHK Apartment in Shubh Shwet Kini Tower
320 ,Ready to move,1 Bathrooms,"16,875 ",54 L,"Borivali West, Mumbai",1 RK Studio Apartment
710 ,Ready to move,0 - 1 year old,"10,140 ",72 L,"kasaradavali thane west, Mumbai",1 BHK Apartment
1240 ,Ready to move,3 Bathrooms,"6,612 ",82 L,"Kalamboli, Mumbai",3 BHK Apartment in Ma Heights Mumbai Navi
1175 ,Ready to move,0 - 1 year old,"6,808 ",80 L,"Kalamboli, Mumbai",2 BHK Apartment in Reputed The Spring 2
1060 ,Ready to move,6 - 7 years old,"6,886 ",73 L,"Kalamboli, Mumbai",2 BHK Apartment in Platinum Aura
1100 ,Ready to move,4 - 5 years old,"7,727 ",85 L,"Kalamboli, Mumbai",2 BHK Apartment in Platinum Avior
320 ,Ready to move,1 Bathrooms,"8,750 ",28 L,"Mankhurd, Mumbai",1 RK Studio Apartment
740 ,Ready to move,1 Bathrooms,"7,229 ",53.5 L,"Roadpali, Mumbai",1 BHK Apartment in Varsha Balaji Crest
670 ,Ready to move,0 - 1 year old,"4,500 ",30.15 L,"Virar, Mumbai",1 BHK Apartment in Shubh Shwet Kini Tower
675 ,Ready to move,3 - 4 years old,"37,037 ",2.5 Cr,"Matunga, Mumbai",1 BHK Apartment in JPV Manav Heights
755 ,Ready to move,2 - 3 years old,"4,900 ",37 L,"Naigaon East, Mumbai",2 BHK Apartment in Sai Swapn Bhamini Sankul
600 ,Ready to move,2 - 3 years old,"4,416 ",26.5 L,"Naigaon East, Mumbai",1 BHK Apartment in Sai Swapn Bhamini Sankul
1166 ,Ready to move,4 - 5 years old,"7,289 ",85 L,"Kalamboli, Mumbai",2 BHK Apartment in Sky Integreat Radhekrishna
640 ,Ready to move,0 - 1 year old,"5,078 ",32.5 L,"Virar, Mumbai",1 BHK Apartment in Shubh Shwet Kini Tower
1200 ,Ready to move,2 Bathrooms,"20,833 ",2.5 Cr,"Sanpada, Mumbai",2 BHK Apartment
650 ,Ready to move,1 Bathrooms,"10,615 ",69 L,"Thane West, Mumbai",1 BHK Apartment
1185 ,Ready to move,3 - 4 years old,"9,000 ",1.06 Cr,"Kharghar, Mumbai",2 BHK Apartment in Paradise Sai Spring
1155 ,Ready to move,3 - 4 years old,"9,000 ",1.03 Cr,"Kharghar, Mumbai",2 BHK Apartment in Paradise Sai Spring
 , ,, ,  ,,
1800 ,Ready to move,3 - 4 years old,"9,000 ",1.62 Cr,"Kharghar, Mumbai",3 BHK Apartment in Paradise Sai Spring
1145 ,Ready to move,3 - 4 years old,"9,000 ",1.03 Cr,"Kharghar, Mumbai",2 BHK Apartment in Paradise Sai Spring
1600 ,Ready to move,3 - 4 years old,"9,000 ",1.44 Cr,"Kharghar, Mumbai",3 BHK Apartment in Paradise Sai Spring
540 ,Ready to move,2 - 3 years old,"4,259 ",23 L,"Naigaon East, Mumbai",1 BHK Apartment in MAAD Yashvant Pride
635 ,Ready to move,1 Bathrooms,"4,173 ",26.5 L,"Naigaon East, Mumbai",1 BHK Apartment in Reputed Jay Vijay Nagri Phase 1
635 ,Ready to move,1 Bathrooms,"4,094 ",26 L,"Naigaon East, Mumbai",1 BHK Apartment in Reputed Jay Vijay Nagri Phase 1
1805 ,Under Construction,Possession by Sep 2022,"9,000 ",1.62 Cr,"Kharghar, Mumbai",3 BHK Apartment in Paradise Sai World Empire
1240 ,Under Construction,Possession by Sep 2022,"9,000 ",1.11 Cr,"Kharghar, Mumbai",2 BHK Apartment in Paradise Sai World Empire
800 ,Ready to move,2 Bathrooms,"20,000 ",1.6 Cr,"Borivali West, Mumbai",2 BHK Apartment in Romell Empress
580 ,Under Construction,2 Bathrooms,"4,741 ",27.5 L,"Naigaon East, Mumbai",1 BHK Apartment in JSB Nakshatra Greens Phase II
755 ,Under Construction,2 Bathrooms,"4,768 ",36 L,"Naigaon East, Mumbai",2 BHK Apartment in JSB Nakshatra Greens Phase II
735 ,Ready to move,3 - 4 years old,"9,000 ",66.15 L,"Kharghar, Mumbai",1 BHK Apartment in Paradise Sai Wonder
690 ,Ready to move,3 - 4 years old,"9,000 ",62.1 L,"Kharghar, Mumbai",1 BHK Apartment in Paradise Sai Wonder
640 ,Ready to move,1 - 2 years old,"4,062 ",26 L,"Naigaon East, Mumbai",1 BHK Apartment in Kothari Apeksha Imperial H1 16 H1 17 H1 19 To H 22
800 ,Ready to move,2 Bathrooms,"18,125 ",1.45 Cr,"Borivali West, Mumbai",2 BHK Apartment
1150 ,Ready to move,2 Bathrooms,"7,826 ",90 L,"Kamothe, Mumbai",2 BHK Apartment in Om Shivam Arjun
600 ,Under Construction,2 Bathrooms,"4,991 ",29.95 L,"Shil Phata, Mumbai",1 BHK Apartment
550 ,Ready to move,3 - 4 years old,"4,090 ",22.5 L,"Naigaon East, Mumbai",1 BHK Apartment
680 ,Ready to move,3 - 4 years old,"4,044 ",27.5 L,"Naigaon East, Mumbai",1 BHK Apartment
570 ,Under Construction,1 Bathrooms,"4,824 ",27.5 L,"Naigaon East, Mumbai",1 BHK Apartment in JSB Nakshatra Greens Phase II
 , ,, ,  ,,
500 ,Ready to move,3 - 4 years old,"4,600 ",23 L,"Naigaon East, Mumbai",1 BHK Apartment
510 ,Ready to move,3 - 4 years old,"4,411 ",22.5 L,"Naigaon East, Mumbai",1 BHK Apartment
500 ,Ready to move,3 - 4 years old,"4,500 ",22.5 L,"Naigaon East, Mumbai",1 BHK Apartment
635 ,Ready to move,3 - 4 years old,"4,173 ",26.5 L,"Naigaon East, Mumbai",1 BHK Apartment
510 ,Ready to move,3 - 4 years old,"4,460 ",22.75 L,"Naigaon East, Mumbai",1 BHK Apartment
610 ,Ready to move,3 - 4 years old,"4,016 ",24.5 L,"Naigaon East, Mumbai",1 BHK Apartment
850 ,Ready to move,3 - 4 years old,"4,647 ",39.5 L,"Naigaon East, Mumbai",2 BHK Apartment
560 ,Ready to move,1 - 2 years old,"4,732 ",26.5 L,"Naigaon East, Mumbai",1 BHK Apartment in JSB Nakshatra Greens
590 ,Ready to move,3 - 4 years old,"4,200 ",24.78 L,"Naigaon East, Mumbai",1 BHK Apartment
850 ,Ready to move,3 - 4 years old,"5,294 ",45 L,"Naigaon East, Mumbai",2 BHK Apartment
500 ,Ready to move,1 Bathrooms,"4,500 ",22.5 L,"Naigaon East, Mumbai",1 BHK Apartment in Reputed Globle Arean
545 ,Ready to move,3 - 4 years old,"4,770 ",26 L,"Naigaon East, Mumbai",1 BHK Apartment
510 ,Ready to move,3 - 4 years old,"5,196 ",26.5 L,"Naigaon East, Mumbai",1 BHK Apartment
615 ,Ready to move,3 - 4 years old,"3,902 ",24 L,"Naigaon East, Mumbai",1 BHK Apartment
565 ,Ready to move,3 - 4 years old,"4,513 ",25.5 L,"Naigaon East, Mumbai",1 BHK Apartment
610 ,Ready to move,3 - 4 years old,"5,081 ",31 L,"Naigaon East, Mumbai",1 BHK Apartment
570 ,Ready to move,3 - 4 years old,"4,912 ",28 L,"Naigaon East, Mumbai",1 BHK Apartment
625 ,Ready to move,3 - 4 years old,"4,160 ",26 L,"Naigaon East, Mumbai",1 BHK Apartment
570 ,Ready to move,3 - 4 years old,"4,912 ",28 L,"Naigaon East, Mumbai",1 BHK Apartment
680 ,Ready to move,3 - 4 years old,"4,338 ",29.5 L,"Naigaon East, Mumbai",1 BHK Apartment
 , ,, ,  ,,
560 ,Ready to move,3 - 4 years old,"4,642 ",26 L,"Naigaon East, Mumbai",1 BHK Apartment
580 ,Ready to move,3 - 4 years old,"4,482 ",26 L,"Naigaon East, Mumbai",1 BHK Apartment
770 ,Ready to move,3 - 4 years old,"4,545 ",35 L,"Naigaon East, Mumbai",2 BHK Apartment
500 ,Ready to move,3 - 4 years old,"4,560 ",22.8 L,"Naigaon East, Mumbai",1 BHK Apartment
540 ,Ready to move,2 - 3 years old,"4,351 ",23.5 L,"Naigaon East, Mumbai",1 BHK Apartment in MAAD Yashvant Pride
500 ,Ready to move,7 - 8 years old,"4,000 ",20 L,"Naigaon East, Mumbai",1 BHK Apartment in Rashmi Star City
525 ,Ready to move,3 - 4 years old,"4,761 ",25 L,"Naigaon East, Mumbai",1 BHK Apartment
580 ,Ready to move,1 - 2 years old,"4,568 ",26.5 L,"Naigaon East, Mumbai",1 BHK Apartment in KM Narmada Mohan Apartment
624 ,Ready to move,2 - 3 years old,"5,288 ",33 L,"Dombivali, Mumbai",1 BHK Apartment in Lodha Palava Lakeshore Greens
940 ,Ready to move,2 - 3 years old,"4,574 ",43 L,"Dombivali, Mumbai",2 BHK Apartment in Lodha Palava Lakeshore Greens
1024 ,Ready to move,2 - 3 years old,"5,371 ",55 L,"Dombivali, Mumbai",2 BHK Apartment in Lodha Palava Lakeshore Greens
2115 ,Ready to move,2 years old,"9,219 ",1.95 Cr,"Nilje Gaon, Mumbai",3 BHK Apartment
350 ,Ready to move,1 Bathrooms,"4,857 ",17 L,"Nalasopara West, Mumbai",1 RK Studio Apartment
600 ,Ready to move,1 - 2 years old,"2,916 ",17.5 L,"Nala Sopara, Mumbai",1 BHK Apartment in Govinda Park
580 ,Ready to move,1 Bathrooms,"3,879 ",22.5 L,"Nalasopara West, Mumbai",1 BHK Apartment
590 ,Ready to move,5 - 6 years old,"3,389 ",20 L,"Nala Sopara, Mumbai",1 BHK Apartment in Sai Crystal Orange Heights
695 ,Ready to move,5 - 6 years old,"7,194 ",50 L,"Kalamboli, Mumbai",1 BHK Apartment
800 ,Ready to move,5 - 6 years old,"7,500 ",60 L,"Kalamboli, Mumbai",2 BHK Apartment
675 ,Ready to move,3 - 4 years old,"9,333 ",63 L,"Kalamboli, Mumbai",1 BHK Apartment in Mahaavir Heights
1080 ,Ready to move,3 - 4 years old,"7,592 ",82 L,"Kalamboli, Mumbai",2 BHK Apartment in Mahaavir Heights
 , ,, ,  ,,
1080 ,Ready to move,4 - 5 years old,"6,157 ",66.5 L,"Kalamboli, Mumbai",2 BHK Apartment in Anchit Towers
1100 ,Ready to move,4 - 5 years old,"6,363 ",70 L,"Kalamboli, Mumbai",2 BHK Apartment in JBD Excellence Tower
1080 ,Ready to move,4 - 5 years old,"6,111 ",66 L,"Kalamboli, Mumbai",2 BHK Apartment in Anchit Towers
962 ,Ready to move,2 - 3 years old,"5,509 ",53 L,"Dombivali, Mumbai",2 BHK Apartment in Lodha Palava Lakeshore Greens
1125 ,Ready to move,2 Bathrooms,"6,755 ",76 L,"Kalamboli, Mumbai",2 BHK Apartment in Gajra Bhoomi Gardenia 2
680 ,Ready to move,1 Bathrooms,"7,058 ",48 L,"Roadpali, Mumbai",1 BHK Apartment in  Silicon Residency
745 ,Under Construction,Possession by Nov 2020,"11,703 ",87.19 L,"Panvel, Mumbai",2 BHK Apartment in Marathon Nexzone
745 ,Under Construction,Possession by Nov 2020,"11,703 ",87.19 L,"Panvel, Mumbai",2 BHK Apartment in Marathon Nexzone
521 ,Ready to move,1 Bathrooms,"3,838 ",19.99 L,"Karjat, Mumbai",1 BHK Apartment
650 ,Ready to move,0 - 1 year old,"8,615 ",56 L,"kasaradavali thane west, Mumbai",1 BHK Apartment in Reputed Kasarvadavali
650 ,Ready to move,0 - 1 year old,"8,461 ",55 L,"kasaradavali thane west, Mumbai",1 BHK Apartment in Reputed Kasarvadavali
575 ,Ready to move,1 - 2 years old,"4,151 ",23.86 L,"Nala Sopara, Mumbai",1 BHK Apartment in DGS Sheetal Deep
572 ,Ready to move,1 - 2 years old,"4,151 ",23.74 L,"Nala Sopara, Mumbai",1 BHK Apartment in DGS Sheetal Deep
575 ,Ready to move,1 - 2 years old,"4,151 ",23.86 L,"Nala Sopara, Mumbai",1 BHK Apartment in DGS Sheetal Deep
572 ,Ready to move,1 - 2 years old,"4,151 ",23.74 L,"Nala Sopara, Mumbai",1 BHK Apartment in DGS Sheetal Deep
695 ,Ready to move,1 Bathrooms,"6,546 ",45.5 L,"Kalamboli, Mumbai",1 BHK Apartment in Gajra Bhoomi Gardenia 1
730 ,Under Construction,1 Bathrooms,"3,621 ",26.44 L,"Gundage, Mumbai",1 BHK Apartment
572 ,Ready to move,1 - 2 years old,"4,151 ",23.74 L,"Nala Sopara, Mumbai",1 BHK Apartment in DGS Sheetal Deep
575 ,Ready to move,1 - 2 years old,"4,151 ",23.86 L,"Nala Sopara, Mumbai",1 BHK Apartment in DGS Sheetal Deep
572 ,Ready to move,1 - 2 years old,"4,151 ",23.74 L,"Nala Sopara, Mumbai",1 BHK Apartment in DGS Sheetal Deep
 , ,, ,  ,,
575 ,Ready to move,1 - 2 years old,"4,151 ",23.86 L,"Nala Sopara, Mumbai",1 BHK Apartment in DGS Sheetal Deep
572 ,Ready to move,1 - 2 years old,"4,151 ",23.74 L,"Nala Sopara, Mumbai",1 BHK Apartment in DGS Sheetal Deep
575 ,Ready to move,1 - 2 years old,"4,151 ",23.86 L,"Nala Sopara, Mumbai",1 BHK Apartment in DGS Sheetal Deep
540 ,Ready to move,0 - 1 year old,"5,092 ",27.5 L,"Naigaon East, Mumbai",1 BHK Apartment in JSB Nakshatra Greens 6A 6B 6C And 6E
1125 ,Ready to move,6 - 7 years old,"6,933 ",78 L,"Kamothe, Mumbai",2 BHK Apartment in Mahakali Patel Park
1100 ,Under Construction,2 Bathrooms,"5,454 ",60 L,"Dronagiri, Mumbai",2 BHK Apartment
380 ,Ready to move,3 - 4 years old,"5,934 ",22.55 L,"Naigaon East, Mumbai",1 BHK Apartment
755 ,Ready to move,Resale ,"4,635 ",35 L,"Naigaon East, Mumbai",2 BHK Apartment in Rashmi Pink City Phase I
500 ,Ready to move,Resale ,"4,600 ",23 L,"Naigaon East, Mumbai",1 BHK Apartment in Reputed Globle Arean
500 ,Ready to move,3 - 4 years old,"4,500 ",22.5 L,"Naigaon East, Mumbai",1 BHK Apartment
686 ,Ready to move,Resale ,"4,927 ",33.8 L,"Nala Sopara, Mumbai",1 BHK Apartment in Shree Parasnath Jay Vijay Nagari No 1
900 ,Ready to move,2 Bathrooms,"14,444 ",1.3 Cr,"Kurla West, Mumbai",1 BHK Apartment
1340 ,Ready to move,3 - 4 years old,"17,910 ",2.4 Cr,"Kurla, Mumbai",3 BHK Apartment in Kohinoor City
900 ,Ready to move,2 Bathrooms,"13,888 ",1.25 Cr,"Kurla West, Mumbai",2 BHK Apartment
1340 ,Ready to move,3 - 4 years old,"15,671 ",2.1 Cr,"Kurla, Mumbai",3 BHK Apartment in Kohinoor City
575 ,Ready to move,1 - 2 years old,"4,151 ",23.86 L,"Nala Sopara, Mumbai",1 BHK Apartment in DGS Sheetal Deep
575 ,Ready to move,1 - 2 years old,"4,151 ",23.86 L,"Nala Sopara, Mumbai",1 BHK Apartment in DGS Sheetal Deep
572 ,Ready to move,1 - 2 years old,"4,151 ",23.74 L,"Nala Sopara, Mumbai",1 BHK Apartment in DGS Sheetal Deep
575 ,Ready to move,1 - 2 years old,"4,151 ",23.86 L,"Nala Sopara, Mumbai",1 BHK Apartment in DGS Sheetal Deep
572 ,Ready to move,1 - 2 years old,"4,151 ",23.74 L,"Nala Sopara, Mumbai",1 BHK Apartment in DGS Sheetal Deep
 , ,, ,  ,,
575 ,Ready to move,1 - 2 years old,"4,151 ",23.86 L,"Nala Sopara, Mumbai",1 BHK Apartment in DGS Sheetal Deep
1115 ,Ready to move,2 Bathrooms,"6,457 ",72 L,"Kalamboli, Mumbai",2 BHK Apartment in Gajra Bhoomi Gardenia 1
1080 ,Ready to move,3 - 4 years old,"7,870 ",85 L,"Kalamboli, Mumbai",2 BHK Apartment in Mahaavir Heights
580 ,Ready to move,4 - 5 years old,"3,879 ",22.5 L,"Nala Sopara, Mumbai",1 BHK Apartment in Sai Om Sai Heights
615 ,Ready to move,0 - 1 year old,"9,430 ",58 L,"kasaradavali thane west, Mumbai",1 BHK Apartment
640 ,Ready to move,0 - 1 year old,"4,140 ",26.5 L,"Virar, Mumbai",1 BHK Apartment in Mandar Cassa Bilss
1021 ,Ready to move,0 - 1 year old,"8,814 ",90 L,"kasaradavali thane west, Mumbai",2 BHK Apartment
1227 ,Ready to move,3 - 4 years old,"7,986 ",98 L,"Kharghar, Mumbai",2 BHK Apartment in SM Acumen
450 ,Under Construction,Possession by Nov 2022,"9,576 ",43 L,"Naigaon East, Mumbai",2 BHK Apartment in Sunteck West World 2 Tivri Naigaon East
299 ,Ready to move,0 - 1 year old,"10,000 ",29.9 L,"Naigaon East, Mumbai",1 BHK Apartment in Ornate Galaxy Phase I
285 ,Under Construction,Possession by Nov 2022,"11,619 ",33 L,"Naigaon East, Mumbai",1 BHK Apartment in Sunteck West World 2 Tivri Naigaon East
638 ,Ready to move,1 Bathrooms,"7,053 ",45 L,"Kamothe, Mumbai",1 BHK Apartment in Reputed Raveerachana Arcade
900 ,Ready to move,2 Bathrooms,"23,888 ",2.15 Cr,"Borivali West, Mumbai",2 BHK Apartment
550 ,Ready to move,1 Bathrooms,"16,000 ",88 L,"Borivali West, Mumbai",1 BHK Apartment
500 ,Ready to move,3 - 4 years old,"4,500 ",22.5 L,"Naigaon East, Mumbai",1 BHK Apartment
900 ,Ready to move,2 Bathrooms,"15,000 ",1.35 Cr,"Kurla West, Mumbai",2 BHK Apartment
1241 ,Ready to move,3 - 4 years old,"16,518 ",2.05 Cr,"Kurla, Mumbai",2 BHK Apartment in Kohinoor City
1000 ,Ready to move,2 Bathrooms,"11,800 ",1.18 Cr,"Kurla West, Mumbai",2 BHK Apartment
1247 ,Ready to move,1 Bathrooms,"15,958 ",1.99 Cr,"Kurla West, Mumbai",1 BHK Apartment
700 ,Ready to move,0 - 1 year old,"4,560 ",31.92 L,"Virar, Mumbai",1 BHK Apartment in Shubh Shwet Kini Tower
 , ,, ,  ,,
670 ,Under Construction,Possession by Dec 2022,"7,298 ",48.9 L,"Dombivali, Mumbai",1 BHK Apartment in Dreamz The Classique
970 ,Under Construction,Possession by Nov 2021,"6,082 ",59 L,"Dombivali, Mumbai",2 BHK Apartment in Lodha Panacea I
669 ,Under Construction,Possession by Nov 2021,"6,163 ",41.23 L,"Dombivali, Mumbai",1 BHK Apartment in Lodha Panacea I
955 ,Under Construction,Possession by Dec 2022,"7,104 ",67.85 L,"Dombivali, Mumbai",2 BHK Apartment in Dreamz The Classique
670 ,Under Construction,Possession by Dec 2022,"7,349 ",49.24 L,"Dombivali, Mumbai",1 BHK Apartment in Dreamz The Classique
670 ,Under Construction,Possession by Dec 2022,"7,238 ",48.5 L,"Dombivali, Mumbai",1 BHK Apartment in Dreamz The Classique
742 ,Under Construction,Possession by Nov 2022,"6,064 ",45 L,"Dombivali, Mumbai",1 BHK Apartment in Parth Skyone
670 ,Under Construction,Possession by Dec 2022,"7,200 ",48.24 L,"Dombivali, Mumbai",1 BHK Apartment in Dreamz The Classique
555 ,Under Construction,Possession by Dec 2022,"7,540 ",41.85 L,"Dombivali, Mumbai",1 BHK Apartment in Dreamz The Classique
555 ,Under Construction,Possession by Dec 2022,"7,360 ",40.85 L,"Dombivali, Mumbai",1 BHK Apartment in Dreamz The Classique
955 ,Under Construction,Possession by Dec 2022,"7,109 ",67.9 L,"Dombivali, Mumbai",2 BHK Apartment in Dreamz The Classique
555 ,Under Construction,Possession by Dec 2022,"7,540 ",41.85 L,"Dombivali, Mumbai",1 BHK Apartment in Dreamz The Classique
670 ,Under Construction,Possession by Nov 2022,"6,082 ",40.75 L,"Dombivali, Mumbai",1 BHK Apartment in Ashapura Asha Icon Live An Iconic Life
955 ,Under Construction,Possession by Dec 2022,"7,295 ",69.67 L,"Dombivali, Mumbai",2 BHK Apartment in Dreamz The Classique
670 ,Under Construction,Possession by Dec 2022,"6,501 ",43.56 L,"Dombivali, Mumbai",1 BHK Apartment in Dreamz The Classique
555 ,Under Construction,Possession by Dec 2022,"7,380 ",40.96 L,"Dombivali, Mumbai",1 BHK Apartment in Dreamz The Classique
417 ,Under Construction,Possession by Nov 2024,"14,148 ",59 L,"Mira Road East, Mumbai",1 BHK Apartment in JP North Phase 6 Alexa
390 ,Under Construction,Possession by Nov 2024,"15,128 ",59 L,"Mira Road East, Mumbai",1 BHK Apartment in JP North Phase 6 Alexa
375 ,Under Construction,Possession by Nov 2024,"15,733 ",59 L,"Mira Road East, Mumbai",1 BHK Apartment in JP North Phase 6 Alexa
372 ,Under Construction,Possession by Nov 2024,"15,860 ",59 L,"Mira Road East, Mumbai",1 BHK Apartment in JP North Phase 6 Alexa
 , ,, ,  ,,
786 ,Under Construction,Possession by Nov 2020,"15,903 ",1.25 Cr,"Mira Road East, Mumbai",3 BHK Apartment in JP Estella
539 ,Under Construction,Possession by Nov 2020,"17,068 ",92 L,"Mira Road East, Mumbai",2 BHK Apartment in JP Estella
537 ,Under Construction,Possession by Nov 2020,"16,759 ",90 L,"Mira Road East, Mumbai",2 BHK Apartment in JP Estella
617 ,Under Construction,Possession by Nov 2020,"17,017 ",1.05 Cr,"Mira Road East, Mumbai",2 BHK Apartment in JP Estella
381 ,Under Construction,Possession by Nov 2020,"16,535 ",63 L,"Mira Road East, Mumbai",1 BHK Apartment in JP Estella
417 ,Under Construction,Possession by Nov 2024,"14,148 ",59 L,"Mira Road East, Mumbai",1 BHK Apartment in JP North Phase 6 Alexa
390 ,Under Construction,Possession by Nov 2024,"15,128 ",59 L,"Mira Road East, Mumbai",1 BHK Apartment in JP North Phase 6 Alexa
375 ,Under Construction,Possession by Nov 2024,"15,733 ",59 L,"Mira Road East, Mumbai",1 BHK Apartment in JP North Phase 6 Alexa
372 ,Under Construction,Possession by Nov 2024,"15,860 ",59 L,"Mira Road East, Mumbai",1 BHK Apartment in JP North Phase 6 Alexa
786 ,Under Construction,Possession by Nov 2020,"15,903 ",1.25 Cr,"Mira Road East, Mumbai",3 BHK Apartment in JP Estella
539 ,Under Construction,Possession by Nov 2020,"17,068 ",92 L,"Mira Road East, Mumbai",2 BHK Apartment in JP Estella
537 ,Under Construction,Possession by Nov 2020,"16,759 ",90 L,"Mira Road East, Mumbai",2 BHK Apartment in JP Estella
617 ,Under Construction,Possession by Nov 2020,"17,017 ",1.05 Cr,"Mira Road East, Mumbai",2 BHK Apartment in JP Estella
381 ,Under Construction,Possession by Nov 2020,"16,535 ",63 L,"Mira Road East, Mumbai",1 BHK Apartment in JP Estella
417 ,Under Construction,Possession by Nov 2024,"14,148 ",59 L,"Mira Road East, Mumbai",1 BHK Apartment in JP North Phase 6 Alexa
390 ,Under Construction,Possession by Nov 2024,"15,128 ",59 L,"Mira Road East, Mumbai",1 BHK Apartment in JP North Phase 6 Alexa
375 ,Under Construction,Possession by Nov 2024,"15,733 ",59 L,"Mira Road East, Mumbai",1 BHK Apartment in JP North Phase 6 Alexa
372 ,Under Construction,Possession by Nov 2024,"15,860 ",59 L,"Mira Road East, Mumbai",1 BHK Apartment in JP North Phase 6 Alexa
786 ,Under Construction,Possession by Nov 2020,"15,903 ",1.25 Cr,"Mira Road East, Mumbai",3 BHK Apartment in JP Estella
539 ,Under Construction,Possession by Nov 2020,"17,068 ",92 L,"Mira Road East, Mumbai",2 BHK Apartment in JP Estella
 , ,, ,  ,,
537 ,Under Construction,Possession by Nov 2020,"16,759 ",90 L,"Mira Road East, Mumbai",2 BHK Apartment in JP Estella
617 ,Under Construction,Possession by Nov 2020,"17,017 ",1.05 Cr,"Mira Road East, Mumbai",2 BHK Apartment in JP Estella
381 ,Under Construction,Possession by Nov 2020,"16,535 ",63 L,"Mira Road East, Mumbai",1 BHK Apartment in JP Estella
417 ,Under Construction,Possession by Nov 2024,"14,148 ",59 L,"Mira Road East, Mumbai",1 BHK Apartment in JP North Phase 6 Alexa
390 ,Under Construction,Possession by Nov 2024,"15,128 ",59 L,"Mira Road East, Mumbai",1 BHK Apartment in JP North Phase 6 Alexa
375 ,Under Construction,Possession by Nov 2024,"15,733 ",59 L,"Mira Road East, Mumbai",1 BHK Apartment in JP North Phase 6 Alexa
372 ,Under Construction,Possession by Nov 2024,"15,860 ",59 L,"Mira Road East, Mumbai",1 BHK Apartment in JP North Phase 6 Alexa
786 ,Under Construction,Possession by Nov 2020,"15,903 ",1.25 Cr,"Mira Road East, Mumbai",3 BHK Apartment in JP Estella
